lon,lat
87.55097778,26.65433098
87.55104916,26.65433336
87.55113007,26.65434288
87.55127759,26.65429767
87.55119431,26.65428339
87.55104916,26.65427387
87.55097302,26.6542596
87.55089926,26.65424532
87.55076601,26.65422628
87.55068035,26.65421201
87.55055662,26.65418583
87.55042337,26.65415728
87.55039719,26.65425008
87.55128711,26.65416918
87.5514037,26.65438809
87.54968573,26.65402998
87.54959055,26.65406091
87.54918605,26.65408233
87.55042574,26.65406329
87.55056137,26.6540966
87.55050427,26.65397525
87.55050665,26.65393242
87.55073745,26.65388959
87.55079932,26.65390387
87.55089688,26.65391814
87.55079456,26.65397049
87.55079456,26.65403236
87.55091829,26.65403712
87.55100871,26.65405615
87.55109199,26.65405615
87.55129901,26.65407995
87.55119431,26.65395383
87.55129901,26.65369923
87.55139419,26.65370875
87.5510801,26.65377538
87.55063038,26.65369685
87.55095399,26.65345177
87.55103013,26.65345891
87.55140608,26.65351839
87.55136087,26.6533899
87.55127521,26.65338038
87.55112769,26.65336611
87.55115624,26.65326855
87.55122286,26.65327093
87.55129663,26.65328045
87.54890527,26.65484018
87.54908611,26.65468552
87.54911942,26.65499009
87.54911228,26.65508051
87.54899331,26.65507337
87.5488434,26.65505434
87.54852693,26.65530418
87.54882913,26.65577055
87.54899331,26.6556611
87.54908849,26.65520662
87.54933119,26.65512572
87.54929074,26.6545023
87.5480796,26.65574557
87.54805342,26.65592165
87.54911942,26.65620005
87.54904804,26.65619053
87.54914084,26.65661407
87.54906707,26.6568199
87.54911704,26.65671282
87.54843652,26.65731006
87.54847459,26.65752184
87.54839844,26.65751232
87.54830327,26.65757894
87.54902662,26.65784187
87.54910038,26.65785377
87.54908135,26.65776573
87.54918843,26.65778715
87.54912656,26.65766341
87.5488791,26.65794181
87.54837465,26.65768245
87.5483223,26.65780618
87.54817953,26.65777525
87.54802725,26.65805841
87.54914559,26.65806078
87.54899331,26.65841294
87.54910514,26.6584177
87.54892668,26.6585569
87.54906231,26.65857832
87.5491337,26.65858308
87.54911704,26.65863067
87.54910752,26.65881864
87.54891003,26.65868539
87.54906945,26.65862353
87.54903614,26.65887813
87.54895048,26.65885909
87.54881247,26.65885196
87.5487744,26.65905659
87.54884578,26.65905659
87.54861022,26.65904707
87.5486935,26.65915653
87.54876964,26.65916842
87.54882199,26.65926122
87.54873157,26.65923505
87.5486697,26.65923267
87.54854597,26.65921839
87.54874585,26.65934688
87.54886006,26.65937544
87.54894572,26.65938733
87.54912894,26.65923267
87.54857452,26.65943611
87.54812956,26.65955984
87.54803677,26.65966216
87.54837703,26.65971213
87.54836275,26.65983824
87.54840796,26.65982397
87.54852456,26.65982397
87.54869826,26.65985252
87.54863639,26.65997149
87.54859356,26.65995721
87.54854359,26.65994056
87.54837465,26.65994056
87.54827471,26.65991914
87.5487744,26.65998339
87.54885292,26.65998339
87.54898141,26.65967406
87.54907659,26.65967644
87.54899807,26.65959316
87.54885292,26.65958126
87.54875298,26.65965264
87.54868874,26.6597502
87.5485888,26.6597383
87.54851742,26.65972879
87.54881961,26.6597502
87.54887196,26.65947656
87.54873633,26.65945515
87.54900283,26.65911251
87.54890765,26.65919341
87.5489243,26.65897926
87.54900759,26.65898402
87.54909325,26.65900067
87.54911466,26.65889598
87.54831992,26.65941708
87.54801535,26.65976924
87.54792731,26.65975734
87.54791779,26.65948608
87.5480558,26.65946467
87.54783927,26.65934569
87.54777027,26.65932666
87.5476275,26.65931714
87.5475347,26.65931
87.54750377,26.65940994
87.54739907,26.65939804
87.5473491,26.65959078
87.54742049,26.65969309
87.54750139,26.65969309
87.54775123,26.65986204
87.5476156,26.65983348
87.5474538,26.65982159
87.54731579,26.65980731
87.54723489,26.65979541
87.54716588,26.65978351
87.54782975,26.6591244
87.54785117,26.65924576
87.54741811,26.65917913
87.5474538,26.65905778
87.54728248,26.6590554
87.54731341,26.6589745
87.54740145,26.6588936
87.54794397,26.65906016
87.54791065,26.65895784
87.54747521,26.65809291
87.54726582,26.65784544
87.54760846,26.65771219
87.54727534,26.65765747
87.54730865,26.65755872
87.54738241,26.6575611
87.54747997,26.65758251
87.54755374,26.65759203
87.54762512,26.65760393
87.54756801,26.65747068
87.54749187,26.65746116
87.54730389,26.65737312
87.54750377,26.65738978
87.54757753,26.65740167
87.54743238,26.65726842
87.54768461,26.65720656
87.54775123,26.6572137
87.54782737,26.65722083
87.54757515,26.65701382
87.5476394,26.65702334
87.5476394,26.6566224
87.54754422,26.65660574
87.54788686,26.65642966
87.54791541,26.65625358
87.54806056,26.65627738
87.54801059,26.65613937
87.54795824,26.65593117
87.54756801,26.65649034
87.55039243,26.65546241
87.55034722,26.65463555
87.55068511,26.65462127
87.55147985,26.65330186
87.55146081,26.65358264
87.55144891,26.65370637
87.55182011,26.65317932
87.55165117,26.65333874
87.55170114,26.65334112
87.55179393,26.6533554
87.55187008,26.65336254
87.55194384,26.65336968
87.55215799,26.65350293
87.55206757,26.65348627
87.5521104,26.65353386
87.55194622,26.65358145
87.55194622,26.65364807
87.5518796,26.65364094
87.551694,26.65355765
87.55159644,26.65361238
87.55158216,26.65372422
87.55165831,26.65372422
87.55172255,26.65373136
87.55180821,26.65373611
87.55204616,26.6537956
87.55159168,26.65381226
87.55155123,26.65394075
87.55146795,26.65401094
87.5516821,26.65403712
87.55179393,26.65395859
87.55190577,26.65403712
87.55198429,26.65405139
87.55200333,26.65399667
87.55190815,26.65398001
87.55191767,26.65386342
87.55178442,26.65383486
87.55144891,26.65411564
87.55152981,26.65411564
87.55161785,26.65412278
87.551694,26.65413705
87.55181059,26.65415133
87.55187008,26.65416085
87.55196288,26.65418702
87.55185342,26.65426554
87.55178204,26.65424651
87.55157264,26.65421558
87.55142512,26.65419178
87.55141798,26.65431551
87.55148223,26.65432741
87.55156075,26.65432741
87.55161785,26.65434645
87.551694,26.65434883
87.55168448,26.65443449
87.55175586,26.65443687
87.55182249,26.65444162
87.55192243,26.6544559
87.55200095,26.65447256
87.55191053,26.65437976
87.55197715,26.65457012
87.5520533,26.65459629
87.55306219,26.65400856
87.55152981,26.65452253
87.55143226,26.65460343
87.55151316,26.65460343
87.55153933,26.65480568
87.55160358,26.65481758
87.5516821,26.65483899
87.55174397,26.65484851
87.55184866,26.65484375
87.55199143,26.65486279
87.55206757,26.6548842
87.55206281,26.6548033
87.55185818,26.65477951
87.55179156,26.65466053
87.55200571,26.65469861
87.55210326,26.65470099
87.55201522,26.65439879
87.55321923,26.65410136
87.55329775,26.65410374
87.55321923,26.65417037
87.55313119,26.654375
87.55319782,26.654375
87.55327634,26.65449397
87.5531764,26.65456774
87.55311929,26.65456536
87.55295273,26.65463674
87.55281234,26.65472716
87.55292894,26.65473906
87.55303125,26.65473906
87.55309312,26.65473906
87.55300508,26.65485327
87.55315975,26.65485803
87.55325254,26.65487231
87.55330489,26.65476761
87.55146557,26.65502102
87.5515774,26.65502816
87.55169638,26.65495202
87.55183914,26.65494488
87.55272668,26.65501151
87.55155599,26.65514713
87.55162261,26.65514713
87.55159168,26.65534701
87.55176538,26.65535177
87.55192243,26.65536367
87.55181059,26.65525183
87.55180583,26.65546598
87.55162975,26.65554926
87.55148936,26.65553737
87.55157264,26.65562779
87.55146795,26.65572296
87.55159644,26.65572772
87.55168686,26.65574438
87.55170114,26.65563968
87.55198191,26.65538746
87.55285042,26.65491395
87.55295035,26.65492109
87.55300746,26.65492109
87.55315975,26.6549306
87.55319068,26.65504006
87.55315023,26.65561827
87.55313357,26.65429053
87.55142036,26.65600255
87.55150364,26.65594544
87.55127283,26.65629998
87.55132756,26.65622384
87.55244591,26.65612152
87.5524935,26.65634281
87.55260057,26.65612628
87.55216037,26.65647844
87.55204378,26.65659504
87.55232693,26.6565998
87.55256964,26.65669973
87.55200571,26.65667832
87.55286469,26.65654269
87.55301698,26.65655459
87.55307171,26.65655934
87.55310264,26.65644513
87.55302174,26.65643561
87.55297653,26.65636423
87.55310978,26.65637851
87.55310978,26.65626429
87.55302888,26.65625477
87.55305267,26.65618101
87.55312881,26.65617863
87.55312881,26.6560549
87.55315261,26.65589072
87.55315975,26.65580743
87.55315975,26.65566943
87.5525863,26.6562405
87.551161,26.65619053
87.55207709,26.65679848
87.55218893,26.65675327
87.55225793,26.65671758
87.55221034,26.65696504
87.55230076,26.65699598
87.55197001,26.65700549
87.55182487,26.65692221
87.55170827,26.65686511
87.55168448,26.65703167
87.55182725,26.65707688
87.55180821,26.65716492
87.55192005,26.65718157
87.55195574,26.65709115
87.55187722,26.65729341
87.55184152,26.6574338
87.55183439,26.65757418
87.55207709,26.65733862
87.55214372,26.65735765
87.55211992,26.65744807
87.55228886,26.65741238
87.55233407,26.65727437
87.55222462,26.65724344
87.55220558,26.65718395
87.55223651,26.65709353
87.55232931,26.65710067
87.55247922,26.65715302
87.55254109,26.65717444
87.55247208,26.65728627
87.55258392,26.65737907
87.55261009,26.6573291
87.55273144,26.65736479
87.55285993,26.65740524
87.55285279,26.65750756
87.55280996,26.65726723
87.55272906,26.65723392
87.55268147,26.65714112
87.55276951,26.65716492
87.55283376,26.65718395
87.55289563,26.65720061
87.55295987,26.65709829
87.55287659,26.65708164
87.55281234,26.65705546
87.55268147,26.65701263
87.55259819,26.65697694
87.55254822,26.65696028
87.5524816,26.65693411
87.55240308,26.65691269
87.55250301,26.65686511
87.55254347,26.65676993
87.55273382,26.6567842
87.55278855,26.65666999
87.55283614,26.6567842
87.55292656,26.65674137
87.55305267,26.65669854
87.55304077,26.65683179
87.55321685,26.65690794
87.55324303,26.65681276
87.55324779,26.65675089
87.55326206,26.65663906
87.55317402,26.65716254
87.55326444,26.65718157
87.55236738,26.65753135
87.55249112,26.65755991
87.55233883,26.65761464
87.55221034,26.65756467
87.55253157,26.65748139
87.55241022,26.65743618
87.55268385,26.65755039
87.55283138,26.6575837
87.5526672,26.65721727
87.55259819,26.65720299
87.55257678,26.65708402
87.55321923,26.6569817
87.55316212,26.65701501
87.55330489,26.65731244
87.55219844,26.65779428
87.55217703,26.65766579
87.55242687,26.6577467
87.55257916,26.65779904
87.55265054,26.65782284
87.55272906,26.65775621
87.55277427,26.65767531
87.55258392,26.65770624
87.55244591,26.65794895
87.55251491,26.65797037
87.55261723,26.65801557
87.55266482,26.65793705
87.55253633,26.65789422
87.55226269,26.65781332
87.55217703,26.65787043
87.55216513,26.65797988
87.55210802,26.6581631
87.55218417,26.65818452
87.55225793,26.65820355
87.55237452,26.65824162
87.5524578,26.65827969
87.55254347,26.65817976
87.55258154,26.65813931
87.55251491,26.65810361
87.55245305,26.65807982
87.5524007,26.65804889
87.55274096,26.65818452
87.55280996,26.65820831
87.55294559,26.65824876
87.55306695,26.65828207
87.55315261,26.65831301
87.55320971,26.65833442
87.55325254,26.65824162
87.55320733,26.65820593
87.55312881,26.658175
87.55312643,26.65807982
87.55295511,26.65793467
87.55325254,26.65778477
87.55285279,26.65811075
87.55280759,26.65840581
87.55288135,26.65841294
87.55300508,26.65846053
87.55312881,26.65850574
87.55319306,26.65838201
87.55312405,26.65836298
87.55304315,26.65832966
87.55284566,26.65851764
87.55278617,26.65848195
87.55159882,26.65828207
87.55156075,26.65838677
87.55152506,26.6584534
87.5516702,26.65849385
87.55182011,26.65855928
87.55192956,26.65859497
87.55211516,26.65864256
87.5521913,26.65867588
87.55226983,26.65869729
87.55233883,26.65872346
87.55220558,26.65880437
87.55202474,26.65874012
87.55195336,26.65870681
87.55173207,26.65872822
87.55166068,26.65871157
87.55146795,26.6587544
87.55169876,26.65883292
87.55177966,26.65885909
87.55192481,26.65878533
87.55198429,26.65880913
87.55206995,26.65883292
87.55213896,26.65885909
87.55225317,26.65887337
87.55219606,26.65899472
87.55213896,26.65897569
87.5520176,26.65893524
87.55200333,26.65906611
87.55211754,26.65918984
87.55205805,26.65918746
87.55199619,26.65916842
87.5519367,26.65916604
87.5518677,26.65916129
87.55172017,26.6591946
87.5516012,26.6589971
87.55161548,26.65930405
87.5517511,26.65933261
87.55189625,26.6593445
87.55197001,26.65934926
87.55231504,26.65923981
87.55239356,26.65911132
87.55250063,26.6590899
87.55236501,26.6592755
87.55299318,26.65910894
87.55280521,26.65862115
87.55272906,26.65857832
87.55265768,26.6585569
87.55293132,26.65864256
87.55286945,26.65862115
87.55299318,26.65853787
87.55270289,26.65901138
87.55247208,26.65897093
87.55288611,26.65823092
87.55162023,26.65939923
87.55265768,26.65930167
87.55285755,26.65933499
87.55277903,26.65941827
87.55261961,26.65940637
87.55268861,26.65952296
87.55259819,26.65950869
87.55251967,26.65950869
87.55246256,26.65950393
87.5523079,26.65947775
87.55186532,26.65944682
87.55167258,26.65952296
87.55159168,26.65950631
87.55155599,26.65975972
87.55163451,26.65999529
87.55171541,26.65999529
87.55186056,26.66001908
87.55187246,26.65994532
87.55180107,26.65994294
87.55169876,26.65991676
87.55195336,26.6600405
87.55211754,26.66006429
87.55217941,26.65997863
87.55209137,26.65997863
87.55200333,26.65996197
87.55199619,26.65985014
87.5518796,26.65983824
87.55210802,26.65986442
87.55218893,26.65987869
87.55218893,26.6597621
87.55191767,26.65974306
87.55221034,26.65965978
87.55220796,26.65958602
87.55229362,26.6595884
87.55228648,26.65967168
87.55237928,26.6596812
87.55246018,26.65969072
87.55246494,26.65961457
87.55249588,26.65980255
87.55299556,26.65904826
87.55247446,26.66010236
87.55256488,26.66010474
87.55247922,26.66000956
87.55240784,26.65992152
87.55233883,26.65990011
87.55225793,26.65988583
87.55225555,26.66007619
87.5516012,26.66023323
87.55180583,26.66026417
87.55198191,26.6602951
87.5519367,26.66034745
87.55184628,26.66033793
87.55333345,26.65827732
87.55366657,26.65806792
87.55380696,26.65796799
87.55345718,26.65789898
87.55335486,26.65789898
87.55339769,26.6572244
87.55334058,26.65700073
87.5534429,26.65700311
87.55356425,26.65701977
87.55367609,26.65703643
87.55376651,26.65704119
87.55400445,26.6569817
87.55391879,26.65688176
87.55378554,26.65697694
87.55365943,26.65696028
87.55357377,26.65694601
87.5534548,26.65693173
87.55335248,26.65691745
87.55336438,26.65682228
87.55347383,26.65682465
87.55368799,26.65685559
87.55378792,26.65685797
87.5538831,26.6567961
87.55359043,26.65677944
87.55349763,26.65676993
87.55336438,26.65674851
87.55349763,26.65666047
87.55380934,26.6566914
87.55312881,26.65598827
87.55350715,26.65658076
87.5536166,26.65656886
87.55370464,26.65657838
87.55394497,26.65662121
87.55424478,26.65665928
87.55437803,26.65666166
87.55452556,26.65654745
87.55455173,26.65646655
87.55443514,26.65645703
87.55433758,26.65645465
87.55456601,26.65637137
87.55384503,26.656507
87.5536166,26.65649034
87.55330251,26.65647368
87.55328824,26.65637613
87.55341197,26.65638089
87.55354046,26.65639992
87.55363326,26.65639992
87.5537332,26.65640944
87.55384265,26.65641896
87.55394973,26.65642372
87.55396876,26.6563333
87.55387596,26.65631426
87.55376889,26.6563095
87.55342862,26.65629998
87.55330727,26.65618101
87.55342387,26.65620005
87.55354046,26.65619767
87.5536404,26.6562167
87.55376651,26.6562167
87.55387596,26.6562167
87.55397828,26.6562405
87.55409963,26.65615008
87.55400207,26.65612866
87.5537903,26.65612152
87.55365705,26.65609535
87.55356425,26.65609297
87.55344052,26.65608345
87.55333345,26.65607393
87.55334296,26.65601445
87.55344766,26.65601683
87.55365943,26.65602635
87.55377127,26.65603586
87.55388786,26.65603586
87.55411153,26.656043
87.55433044,26.65607393
87.55444465,26.65607393
87.5545208,26.65607869
87.55450652,26.65615246
87.55445417,26.6561477
87.55412581,26.65594544
87.55401873,26.65593117
87.55390452,26.65593593
87.55369037,26.65591927
87.55345956,26.65591927
87.55357139,26.65593593
87.553362,26.65580743
87.55349763,26.65580743
87.55357139,26.65581219
87.55368323,26.65583123
87.55379268,26.65582409
87.55400207,26.65585502
87.55413532,26.65577174
87.55448986,26.65595972
87.55404728,26.65566586
87.55381886,26.65565872
87.55349287,26.65570393
87.55336914,26.65568727
87.55337866,26.65561827
87.55338341,26.65552785
87.55371178,26.65554688
87.55431854,26.65568965
87.55439944,26.65569441
87.55436613,26.6555802
87.55451604,26.65559209
87.5537213,26.65545646
87.55350953,26.65544457
87.55338104,26.65542791
87.5535357,26.65534463
87.55338104,26.65533035
87.55363326,26.65535653
87.55394735,26.65537794
87.55406632,26.65548026
87.55407108,26.65537794
87.55423288,26.65538032
87.55438993,26.65550405
87.55450176,26.65522328
87.55418053,26.65529942
87.55420195,26.65520424
87.55410201,26.65520186
87.5539759,26.65517331
87.55385931,26.65528514
87.55373557,26.65527087
87.55376175,26.65517569
87.55388786,26.65518759
87.55353808,26.65516617
87.55341673,26.65515665
87.55339531,26.65526373
87.5535357,26.65505434
87.5536404,26.65506147
87.55365467,26.65499009
87.55385931,26.65508765
87.55409249,26.65510668
87.55399018,26.65498533
87.55387834,26.65498533
87.55376651,26.65489015
87.5535476,26.65487588
87.553895,26.65490919
87.55420671,26.65492584
87.55430427,26.65492822
87.55459694,26.6549544
87.55467546,26.65495202
87.55466594,26.65501388
87.55460408,26.65502102
87.55467784,26.65514
87.55444227,26.65522566
87.55401159,26.65481163
87.55410201,26.65481163
87.55377603,26.65479022
87.55355474,26.65476642
87.55368323,26.65468433
87.55377365,26.65468909
87.55388072,26.6547105
