lon,lat
85.28134194,27.65556805
85.27862166,27.66119694
85.28632697,27.65953501
85.28711041,27.69835004
85.28916782,27.70160436
85.2898189,27.69836596
85.28886691,27.69959395
85.28988434,27.69856351
85.2898711,27.69878364
85.28929952,27.69946411
85.28775779,27.70067339
85.28913606,27.70264221
85.29205828,27.69890537
85.28749029,27.69831139
85.28727044,27.70170657
85.28841701,27.69852991
85.28741187,27.72092948
85.29466584,27.72092826
85.29699597,27.72034617
85.28723759,27.72111312
85.29343159,27.72120575
85.29222176,27.72037693
85.29381339,27.72109706
85.29162474,27.72075111
85.2915075,27.72065409
85.29781499,27.72019742
85.29573962,27.72024004
85.29655374,27.72065788
85.29297445,27.72088626
85.29218565,27.72114426
85.29650135,27.72031987
85.28954678,27.7221082
85.28981585,27.72017316
85.29453012,27.72205901
85.29668649,27.71977543
85.33767835,27.74705186
85.36219119,27.71830384
85.36801579,27.71845025
85.36898562,27.72192028
85.36823327,27.72010882
85.36471495,27.71958177
85.29481252,27.68258625
85.28252727,27.71959318
85.2823203,27.72172702
85.36666126,27.73720811
85.36429161,27.73398326
85.36758816,27.73364214
85.36493269,27.73583271
85.37044088,27.74030331
85.37144024,27.73834356
85.36834575,27.73296301
85.3661685,27.73431902
85.37072015,27.73917309
85.37433617,27.73608547
85.37142708,27.73415567
85.37268636,27.73848627
85.37384825,27.7323294
85.37187848,27.73456027
85.37135209,27.73466698
85.3709172,27.7372597
85.36673841,27.73395484
85.36827612,27.73960653
85.36439251,27.73479442
85.37015361,27.73973616
85.3638638,27.73261293
85.37136363,27.73958288
85.37256342,27.73898696
85.37086022,27.73988115
85.36461348,27.73264917
85.37134304,27.74023309
85.36703751,27.73755116
85.37069145,27.73658829
85.36992177,27.73445094
85.37444013,27.73694112
85.3674874,27.73852786
85.36419228,27.73346762
85.36686042,27.7360751
85.37239376,27.73928174
85.36676694,27.7346732
85.37436072,27.7327039
85.37206899,27.73990914
85.37389558,27.73858865
85.36695915,27.73327193
85.36855298,27.73332274
85.37333448,27.73980678
85.36803739,27.738549
85.37431815,27.73443905
85.36924278,27.73433336
85.3648752,27.734285
85.36523269,27.73463103
85.36970146,27.73899654
85.37039135,27.73377583
85.36957229,27.73335053
85.36673838,27.73654606
85.36997018,27.73267666
85.36495815,27.73679976
85.36809712,27.73807306
85.37010885,27.74076652
85.37096227,27.73229331
85.32479634,27.70826494
85.32084022,27.70660542
85.36079267,27.71600744
85.36138899,27.71477052
85.35980474,27.71478763
85.36109239,27.71600813
85.35699437,27.71335856
85.3106139,27.69625264
85.31271048,27.69472984
85.31651866,27.69435458
85.31262006,27.69736061
85.30894983,27.70211318
85.31016489,27.69939116
85.35593206,27.7130922
85.35577231,27.71887499
85.35492535,27.71347919
85.35990374,27.7215163
85.35806505,27.71489822
85.33876013,27.70387666
85.32934562,27.70677962
85.33333362,27.70866786
85.33085124,27.7058847
85.33847796,27.70712028
85.33310065,27.71225173
85.3395546,27.70642116
85.32498264,27.70899251
85.32522905,27.70414247
85.34171287,27.70610643
85.34002755,27.70324031
85.33747153,27.70305624
85.32757041,27.70629973
85.35482981,27.71881764
85.35553211,27.71839455
85.3546957,27.71829783
85.36915132,27.66308878
85.36906204,27.66348237
85.36916619,27.66331767
85.29569874,27.71877823
85.2934911,27.7131585
85.29430692,27.71370701
85.29462833,27.71628963
85.28893552,27.71305246
85.29531078,27.71405837
85.29652518,27.71670846
85.29387389,27.71891558
85.29655858,27.71757573
85.29599993,27.71781914
85.29681221,27.71402674
85.29338042,27.71836309
85.29372259,27.71829115
85.29397335,27.71859266
85.29741153,27.7131535
85.2931326,27.71897688
85.29762114,27.71926998
85.29536198,27.71479911
85.29726652,27.71788492
85.29338448,27.71620612
85.29591608,27.71624752
85.29626215,27.71910471
85.29391369,27.71672893
85.29719529,27.71969658
85.29716952,27.71411483
85.29516883,27.7134138
85.29690764,27.71283065
85.29257657,27.71702831
85.29505829,27.7177842
85.29655007,27.71279533
85.29466892,27.71499385
85.29670809,27.71925777
85.29348979,27.71370644
85.28796945,27.71305895
85.29470811,27.71804823
85.29544386,27.71579049
85.2929789,27.71757076
85.29618125,27.71382895
85.28702696,27.71334545
85.29457395,27.71731965
85.29711768,27.7146432
85.28822019,27.71443361
85.35366576,27.71557762
85.37543479,27.74359815
85.37697356,27.74787733
85.37699286,27.74439565
85.37847894,27.74504426
85.37686194,27.74456316
85.37720958,27.74454276
85.3790629,27.74863232
85.37761131,27.74417526
85.37861316,27.74904168
85.32605185,27.71077277
85.3383366,27.70836886
85.33671308,27.71152602
85.33709387,27.71058567
85.3315662,27.712318
85.33582469,27.7111324
85.3324321,27.74801543
85.33353264,27.7473907
85.33507892,27.74866083
85.33490764,27.74680252
85.3340052,27.74819464
85.33226837,27.7475096
85.32723946,27.74691575
85.32638254,27.74897149
85.33133276,27.74814843
85.33421234,27.74654913
85.32785941,27.69899531
85.3329139,27.7445274
85.33417048,27.7449681
85.33437083,27.74484202
85.33102953,27.74352241
85.33129742,27.74373217
85.3684469,27.71304152
85.36654998,27.71287203
85.36784355,27.71417059
85.3549508,27.69705507
85.35459134,27.69588572
85.35332798,27.69856883
85.35329103,27.69533411
85.35587648,27.69563682
85.3547741,27.69873587
85.35433471,27.69862095
85.36562714,27.7135776
85.36723946,27.71506692
85.35288823,27.70405174
85.34612336,27.71178159
85.34764803,27.7064574
85.34647802,27.7065574
85.35031919,27.70424843
85.34881868,27.71215784
85.36537197,27.74224452
85.36383146,27.74243674
85.36879198,27.74275827
85.36842487,27.74258623
85.36409828,27.74390862
85.36623138,27.74311169
85.36478272,27.74640782
85.36399445,27.74416131
85.36605942,27.74914334
85.34503687,27.66374607
85.34280422,27.66240386
85.34897643,27.66192361
85.34749944,27.65629009
85.34432184,27.66386111
85.35218099,27.66070181
85.34623279,27.65523957
85.34420272,27.66045619
85.3473972,27.66336863
85.34351452,27.6638574
85.34420269,27.66233094
85.34197498,27.6600693
85.34286273,27.66368553
85.36548145,27.7158892
85.3669474,27.71603432
85.33080843,27.7429333
85.33137736,27.74311066
85.32943778,27.74151113
85.32708948,27.74089752
85.32721857,27.74137531
85.36867102,27.71422312
85.36818407,27.71255013
85.37037729,27.71241731
85.36643085,27.71407154
85.3662149,27.71377593
85.36964842,27.71704935
85.37024003,27.71692476
85.37020442,27.71667944
85.33256091,27.73495309
85.3323821,27.73513582
85.33220858,27.73480536
85.33516946,27.73237857
85.33582562,27.73531461
85.33527827,27.73464809
85.33528447,27.73340576
85.33547127,27.73265482
85.33490493,27.73223227
85.35607928,27.7486675
85.36120082,27.74600128
85.35450088,27.74388496
85.35490242,27.7421122
85.35355629,27.74887658
85.3707198,27.71695903
85.37233181,27.71691654
85.37294413,27.71568824
85.3723259,27.71353017
85.37212045,27.71553894
85.34678333,27.65903933
85.34459017,27.6570237
85.35010493,27.65670812
85.3436838,27.65644386
85.34913605,27.6586733
85.34925743,27.65677911
85.3477661,27.6558932
85.34719284,27.6572253
85.3088757,27.68758215
85.30566035,27.68622985
85.30892985,27.6875371
85.3084649,27.6860434
85.37263032,27.70819819
85.37007747,27.70888816
85.37082235,27.70875642
85.30678089,27.71269234
85.34661445,27.6618309
85.35220907,27.6616557
85.29032453,27.74911815
85.29065226,27.7480157
85.2905905,27.7488131
85.29148518,27.74869536
85.28930012,27.74829865
85.28933128,27.74885928
85.29137205,27.74793703
85.33578621,27.71486676
85.3364796,27.71545188
85.3373038,27.71576219
85.33835065,27.71549078
85.33849722,27.71704698
85.3379836,27.71650123
85.29942676,27.70365052
85.30021228,27.70410064
85.30187263,27.70626448
85.30075883,27.70465943
85.2991608,27.70649398
85.30222822,27.70310947
85.30207627,27.70435155
85.30223095,27.70761368
85.3021294,27.70389805
85.30271078,27.70769965
85.30214375,27.70515552
85.30321074,27.70567225
85.30081327,27.70346086
85.30153295,27.70752938
85.30296399,27.70647972
85.30041754,27.70324516
85.30106898,27.70460824
85.34765254,27.69978681
85.37510854,27.7192497
85.37507891,27.71840005
85.37360426,27.71903063
85.37154246,27.71952549
85.3742109,27.71958468
85.37550493,27.72031878
85.29866411,27.71420385
85.30605817,27.71320796
85.30459242,27.71296719
85.30158954,27.71308846
85.29914716,27.7142084
85.30562589,27.71351211
85.29817862,27.71277728
85.30014033,27.71454589
85.2988801,27.71372367
85.30297573,27.71337225
85.30517531,27.71397043
85.30537728,27.71352718
85.30039879,27.71346004
85.30452932,27.71381385
85.30632239,27.71344895
85.2982475,27.71491083
85.30035601,27.7151096
85.30243754,27.71312145
85.2990901,27.71309069
85.32079039,27.70250043
85.32162621,27.7015226
85.32974815,27.73983895
85.33182771,27.74043973
85.32910286,27.73905222
85.33255868,27.7398419
85.3305411,27.74027238
85.30085147,27.71546797
85.29911693,27.71780437
85.29944183,27.71708639
85.30000241,27.71635763
85.29848799,27.7183462
85.29792135,27.71798833
85.29790764,27.71879437
85.29870267,27.71577953
85.29843977,27.71618391
85.37358863,27.7163942
85.37316126,27.71796246
85.37409588,27.71805444
85.37260406,27.71753761
85.37337095,27.71689487
85.33299817,27.7168883
85.33144945,27.71926398
85.33375279,27.71610009
85.33585408,27.71458703
85.33205089,27.71958402
85.33302839,27.71516386
85.33273818,27.7149725
85.33343257,27.71636337
85.3337232,27.71563682
85.3330022,27.71585703
85.33190986,27.71760608
85.33166793,27.71711102
85.33271041,27.71642274
85.33403775,27.7151902
85.33158621,27.71864204
85.33116473,27.71815403
85.33109028,27.71728712
85.33599117,27.71402401
85.33640951,27.7141952
85.36876,27.71267565
85.28016041,27.72447807
85.27919208,27.72561699
85.28028299,27.72354474
85.27964891,27.72450275
85.27895046,27.72467867
85.27940875,27.7227706
85.28079526,27.7236798
85.28114468,27.72661918
85.27868308,27.72361282
85.27922089,27.72391391
85.28024584,27.72277435
85.37662032,27.72716792
85.37517049,27.73176844
85.37765923,27.72263011
85.37494209,27.72905696
85.37604458,27.72826437
85.37842501,27.72347218
85.37496864,27.72353998
85.37724018,27.72889472
85.37855577,27.72751044
85.29857029,27.71867746
85.37115314,27.72219941
85.35923078,27.71113674
85.36333801,27.71162609
85.36355245,27.71221705
85.3534341,27.70991825
85.31249038,27.67459151
85.33547835,27.72210548
85.34124017,27.72172968
85.34015351,27.72119486
85.3347436,27.72241027
85.33477322,27.72200685
85.34081689,27.72120731
85.33412833,27.72191327
85.33292848,27.71881331
85.33166875,27.72020514
85.3338328,27.7214262
85.33591314,27.72225621
85.3324559,27.7192184
85.33361169,27.71936281
85.33179707,27.72210799
85.33299055,27.71965279
85.33195691,27.72017024
85.33244539,27.72195218
85.33253416,27.71964118
85.33264681,27.72221537
85.33104551,27.72121221
85.33315503,27.72160091
85.33950693,27.72203606
85.33939466,27.72161161
85.33890293,27.7212819
85.30140651,27.68708176
85.30012293,27.6883778
85.29798412,27.68744158
85.3010389,27.68433064
85.30156371,27.68632529
85.30235415,27.68423735
85.30302998,27.68520855
85.2992917,27.68493038
85.30314334,27.68828444
85.302549,27.68804079
85.3012337,27.6846864
85.29932088,27.68489525
85.29969927,27.68370985
85.30306752,27.68741256
85.3010515,27.68619306
85.29802607,27.68797628
85.30032428,27.68435588
85.29812386,27.68498902
85.30077724,27.6854853
85.32168121,27.68520532
85.31937845,27.68448231
85.31889712,27.66309439
85.31862036,27.65505682
85.31691121,27.66345293
85.3151983,27.6577502
85.31000097,27.6634457
85.31881696,27.6610927
85.3181089,27.66285625
85.31512709,27.66359317
85.31935394,27.65775898
85.31979083,27.65865361
85.31645095,27.66153893
85.31481089,27.65538045
85.31749177,27.66182011
85.31750126,27.66091277
85.31310277,27.65527635
85.3188843,27.66233215
85.316142,27.66388815
85.3145593,27.66277085
85.31245504,27.66382034
85.31911133,27.65516406
85.31580791,27.66308947
85.3189138,27.6578604
85.31651814,27.66330757
85.31697858,27.66223933
85.3197729,27.6622507
85.31183065,27.66380335
85.31928304,27.66039184
85.31933511,27.65626738
85.31015783,27.66387569
85.31621814,27.66107377
85.31939772,27.6582286
85.31704679,27.66321655
85.31855938,27.65861796
85.3105254,27.65622235
85.31829252,27.6602605
85.31814183,27.66129834
85.31727434,27.66231383
85.31689375,27.6611213
85.3113894,27.66348695
85.3141419,27.65575687
85.31559542,27.66373932
85.31292112,27.66280911
85.31203765,27.65842628
85.30927218,27.66356305
85.31917142,27.65976252
85.31639059,27.65880456
85.31471859,27.65894368
85.31785554,27.65788853
85.31549061,27.65955497
85.31511128,27.6637349
85.31703654,27.65704176
85.31567383,27.65875145
85.31550603,27.66103361
85.31592815,27.66012795
85.31682671,27.65945763
85.30929128,27.65535511
85.31524424,27.65723397
85.31792632,27.66314324
85.31378864,27.65797491
85.34086626,27.71826843
85.34069427,27.72057992
85.34162159,27.71899542
85.34094448,27.71982295
85.3400838,27.71889295
85.33981077,27.72017375
85.37203345,27.70580222
85.37118178,27.70535826
85.3723973,27.70330745
85.36924996,27.70751887
85.37304193,27.70558458
85.37387445,27.70224743
85.34736383,27.65685817
85.33770261,27.68821379
85.33657049,27.68993463
85.33862795,27.69141485
85.3393635,27.69303259
85.33631735,27.68871534
85.32977007,27.68430999
85.32359835,27.68874519
85.32715597,27.6924515
85.32280977,27.68923771
85.32104773,27.68752554
85.33037809,27.68789541
85.32702155,27.68964581
85.33047528,27.68595202
85.32953163,27.68857735
85.36253543,27.73052471
85.36703952,27.73124195
85.36425853,27.73055631
85.36963512,27.73177239
85.36813911,27.73131679
85.36319314,27.73032237
85.36243549,27.73110042
85.36050796,27.72807675
85.36572448,27.73025733
85.36008517,27.72780285
85.36870024,27.72948706
85.3673501,27.72947909
85.36194411,27.72829355
85.36626946,27.7300993
85.3790414,27.68324815
85.3759198,27.67778135
85.37680353,27.67580045
85.37626355,27.67893693
85.37517188,27.67503131
85.37761429,27.67558008
85.37726875,27.67486765
85.37932055,27.6759155
85.37736005,27.676321
85.37757732,27.67499275
85.3790015,27.67687777
85.37530421,27.67880822
85.37562808,27.67560243
85.37500411,27.67858046
85.37869069,27.68147348
85.3764797,27.67638875
85.37765285,27.67422753
85.37951035,27.67664217
85.37664845,27.6750243
85.3761012,27.6766345
85.37854745,27.674005
85.37648469,27.67537971
85.3383924,27.67667454
85.33871214,27.67496443
85.33749087,27.67833962
85.33649944,27.67600919
85.33944891,27.67485441
85.33814397,27.67632421
85.34172487,27.67396378
85.35392912,27.74347402
85.35823213,27.7445579
85.35663,27.74292832
85.35342482,27.74262501
85.33219458,27.68452117
85.33330228,27.68504056
85.33333509,27.6858138
85.33247722,27.68636463
85.33201133,27.68674353
85.33415143,27.69228956
85.33189459,27.69141894
85.33282097,27.69256076
85.334267,27.6921212
85.33140264,27.69093661
85.33433719,27.69197207
85.33376077,27.6918683
85.33108654,27.69010998
85.33474773,27.69294737
85.33968172,27.71567421
85.33347863,27.71376557
85.3364945,27.71935133
85.3349021,27.71522027
85.34043934,27.71596244
85.33711141,27.71428446
85.33755313,27.71677515
85.34037479,27.71663702
85.33302124,27.71809017
85.33674218,27.72040339
85.33610052,27.71977427
85.33702939,27.71827798
85.33780156,27.71399592
85.33664287,27.71743467
85.33405091,27.7172807
85.33512385,27.71301536
85.33639821,27.72045307
85.3383301,27.71457377
85.33730325,27.71749436
85.34076292,27.71758323
85.33867145,27.7194084
85.3321586,27.71381354
85.34105862,27.71504911
85.33767265,27.71764087
85.33982799,27.71766747
85.30082409,27.70259671
85.30282791,27.70097835
85.30248144,27.69940354
85.30230804,27.69944034
85.30309543,27.70184035
85.30000838,27.70172395
85.29983423,27.70165791
85.30974399,27.68637404
85.30947171,27.68529739
85.31161879,27.68470474
85.31711117,27.68357849
85.3150693,27.69186818
85.31125445,27.68652717
85.31013969,27.6907411
85.31131418,27.683842
85.31294568,27.69083264
85.35718026,27.72315427
85.35870962,27.72449818
85.35863858,27.72584383
85.36175836,27.72482345
85.35800646,27.72312142
85.3548866,27.72336103
85.34754268,27.67751983
85.34821921,27.67530698
85.34438918,27.67926082
85.34361712,27.68224445
85.3424482,27.67859068
85.34321472,27.67550718
85.34943363,27.67810593
85.34806877,27.67982512
85.34270754,27.67622698
85.34484838,27.68186286
85.34294248,27.68020805
85.34444522,27.67997074
85.34507892,27.68177861
85.34447709,27.67672868
85.28019643,27.67134813
85.3436469,27.67620485
85.28338022,27.67142826
85.34722746,27.68170024
85.28073822,27.67131222
85.34682173,27.68213213
85.28104152,27.67125523
85.34343737,27.67792977
85.28223245,27.6681272
85.34399609,27.67899974
85.28385311,27.66953969
85.34326005,27.68221612
85.28523432,27.67050005
85.35259797,27.67409577
85.27991882,27.66792696
85.34724519,27.68266447
85.27949133,27.67320758
85.34242547,27.67764209
85.28463307,27.66843856
85.34596544,27.67948572
85.27987241,27.67079539
85.28275849,27.66734869
85.34558325,27.67935652
85.280858,27.67062465
85.34533909,27.67763515
85.28352615,27.6691057
85.34205466,27.67591031
85.28274555,27.66883065
85.3428253,27.68327814
85.28008196,27.67210637
85.28044214,27.66888282
85.34677924,27.67957674
85.27877915,27.6695111
85.27890593,27.67363418
85.2805988,27.6673775
85.2795706,27.6712189
85.2800656,27.6702146
85.28190788,27.66907279
85.28118594,27.67164527
85.28040776,27.67305564
85.2828856,27.67190055
85.28322731,27.67311704
85.2829695,27.67083033
85.27896891,27.67244665
85.28197221,27.67197365
85.28379411,27.67297076
85.28123892,27.67034959
85.2825648,27.67325441
85.28272903,27.67169874
85.28427119,27.67150193
85.30230233,27.68974065
85.29848056,27.68957164
85.29818956,27.69002809
85.29808635,27.68950523
85.29813717,27.69027878
85.29831306,27.69058623
85.2989067,27.68916156
85.29978429,27.6921018
85.32655708,27.68078438
85.32142438,27.67951013
85.32717895,27.67921545
85.328235,27.6804524
85.32397428,27.6759016
85.32143095,27.67447195
85.32723748,27.68250919
85.32051211,27.67390461
85.326095,27.6793745
85.32134174,27.67854795
85.33020826,27.67805411
85.33063477,27.67728185
85.32550975,27.67802163
85.3220347,27.678194
85.32441267,27.67548786
85.33050919,27.6819119
85.32941646,27.67770632
85.32923311,27.67674438
85.32566792,27.68173595
85.32770848,27.67814783
85.33054732,27.67580566
85.32539106,27.6810275
85.32731365,27.6786909
85.32995239,27.67915031
85.32963999,27.67400455
85.32608503,27.67841299
85.32925213,27.67596931
85.32911298,27.67437173
85.31549512,27.7058195
85.30874844,27.70994928
85.3145215,27.71206323
85.31512024,27.70501999
85.37732055,27.73387862
85.37686316,27.74152655
85.3783458,27.73287258
85.37679816,27.73558167
85.37549753,27.74100793
85.37756821,27.73617588
85.3765309,27.7359609
85.37565067,27.73590912
85.37677401,27.74143377
85.37492614,27.73609258
85.37564969,27.74118761
85.37948862,27.73236593
85.37735409,27.73623208
85.37754787,27.73493855
85.37581544,27.74023886
85.37870438,27.73520598
85.3771356,27.73429006
85.37488137,27.73367527
85.37808833,27.73279825
85.37664065,27.73545478
85.37678183,27.73920866
85.37541127,27.73281971
85.37550372,27.74044813
85.37690605,27.73526235
85.37598766,27.73493973
85.37755132,27.73832867
85.37529667,27.73840172
85.37735634,27.73325643
85.37706301,27.73503107
85.37630466,27.73641387
85.37542939,27.7399306
85.37827485,27.73545809
85.37502002,27.73574848
85.37664656,27.73758081
85.3771911,27.7346321
85.37507436,27.73367366
85.37828935,27.73323715
85.37701882,27.73667428
85.37497484,27.73274919
85.37579059,27.74043473
85.37726002,27.73485996
85.376459,27.7348549
85.37742882,27.73853602
85.37523424,27.74144502
85.33553144,27.68182798
85.3324498,27.67930795
85.33618114,27.68163245
85.33278545,27.6797139
85.33188007,27.6802907
85.33290555,27.68292422
85.33409301,27.68249209
85.33107577,27.68114106
85.33292902,27.68213043
85.33566972,27.68017383
85.33484883,27.68244315
85.33384897,27.67922933
85.33282385,27.6806297
85.34237224,27.73234521
85.35224637,27.7419397
85.34654106,27.73824774
85.32550053,27.7445002
85.32586605,27.74502676
85.32908155,27.74396801
85.32522464,27.74546159
85.32671696,27.74583422
85.32608748,27.74606066
85.32613228,27.74552343
85.32963961,27.74236465
85.3267033,27.74537915
85.32996935,27.7444071
85.32990696,27.74555287
85.32864131,27.74480183
85.32879015,27.74560728
85.32598521,27.74271004
85.3281393,27.74567958
85.32739587,27.74619272
85.32801179,27.74599501
85.3277207,27.74654178
85.32670111,27.74433343
85.32857396,27.74257411
85.32833797,27.74339708
85.32765249,27.74343845
85.33050312,27.74610269
85.33047261,27.74519512
85.32523194,27.74368019
85.32611625,27.74426432
85.32894608,27.74349512
85.32710723,27.74224171
85.32765325,27.74541279
85.32901883,27.74289743
85.2932969,27.68103569
85.29578218,27.67822248
85.29664117,27.67967445
85.28764557,27.6783435
85.29519227,27.6801831
85.29052328,27.67858072
85.29609209,27.6794558
85.28880342,27.68255193
85.29259225,27.67606011
85.29275276,27.68132513
85.29226708,27.68076777
85.29752538,27.67483582
85.29339995,27.68189843
85.29599277,27.68333164
85.29731066,27.67569689
85.28873217,27.67601557
85.34752473,27.73306175
85.35069473,27.73716483
85.33160925,27.67751321
85.33328765,27.67513328
85.33158281,27.67466591
85.33476355,27.67415015
85.33123393,27.67537618
85.33382869,27.67649727
85.33255936,27.67814891
85.33099867,27.67637741
85.33553549,27.67428295
85.33409492,27.67432349
85.33268402,27.673853
85.33416191,27.67779701
85.33331379,27.67601161
85.36332144,27.68774784
85.36114697,27.68548051
85.35709718,27.68584539
85.36327723,27.69068067
85.35711582,27.68721799
85.35489341,27.68406374
85.36005551,27.68520512
85.35566807,27.68531931
85.35643701,27.68661484
85.35556345,27.68377777
85.35733153,27.68433631
85.35985715,27.68445652
85.36119296,27.68708777
85.36141853,27.68762279
85.36307451,27.69098817
85.3623642,27.6910926
85.36170145,27.68660895
85.36201475,27.69238356
85.36300116,27.68949547
85.36347337,27.6874176
85.36032118,27.68473475
85.36056059,27.68699183
85.35794196,27.6856967
85.35927615,27.68565253
85.35840647,27.68900537
85.36370891,27.69085188
85.3588325,27.68851945
85.35939816,27.68450429
85.35695211,27.6867158
85.35659343,27.68597261
85.35751215,27.68895939
85.35860931,27.68866944
85.35657143,27.68547187
85.35923957,27.68512662
85.36255192,27.68921856
85.36244542,27.69198486
85.3620928,27.6915174
85.35542357,27.68479893
85.35990294,27.68689739
85.35845035,27.68443869
85.35693634,27.6856041
85.36364834,27.68875073
85.35883266,27.72976287
85.36934842,27.72305692
85.36621081,27.72284298
85.3652886,27.72348951
85.36045652,27.73005995
85.36552266,27.72463563
85.36249875,27.7317387
85.36804622,27.72568596
85.36815763,27.72426682
85.36376809,27.72115321
85.37162482,27.72672302
85.36097355,27.73030193
85.36964526,27.72818218
85.36147794,27.73230993
85.35048497,27.69031407
85.35175311,27.69118303
85.34400999,27.69177896
85.34697083,27.68448983
85.3463191,27.68825917
85.35086481,27.68996355
85.34410705,27.68490022
85.34574063,27.6865166
85.34991567,27.69252093
85.34868817,27.68533951
85.34847512,27.69309172
85.34625588,27.67277887
85.34287507,27.66932052
85.34731891,27.66874927
85.34690825,27.67127925
85.3457826,27.67150483
85.34200152,27.67251903
85.34560137,27.67164949
85.34207912,27.66911042
85.34297092,27.67296128
85.34396415,27.67020388
85.3453852,27.66932273
85.34340258,27.66932167
85.3439985,27.66944004
85.3428919,27.66980297
85.29950746,27.69353559
85.30246534,27.6962715
85.29952078,27.69403649
85.29964009,27.69426494
85.32562369,27.67206354
85.32690433,27.6695078
85.32562911,27.67282802
85.32955995,27.67130767
85.30779029,27.69349282
85.30572674,27.69508325
85.30580953,27.69799946
85.30484482,27.69506032
85.3058999,27.69700665
85.3058742,27.6977279
85.3088138,27.694955
85.3055353,27.69731335
85.30431505,27.6951771
85.30440043,27.69451248
85.30395856,27.69606852
85.30490013,27.69551557
85.3060641,27.69378369
85.3045222,27.69558608
85.3033282,27.6939398
85.30838837,27.69531045
85.30543225,27.69447235
85.30760567,27.69717498
85.30347551,27.69575917
85.30467007,27.69415862
85.30332339,27.69694248
85.36429363,27.71712486
85.36411634,27.71497633
85.35713354,27.73565749
85.35641836,27.73412848
85.35907543,27.73262164
85.35948084,27.73393025
85.35929222,27.73606439
85.35856351,27.73661591
85.35929787,27.73664392
85.35855837,27.73431173
85.35826398,27.73488937
85.3602682,27.73648955
85.36256208,27.73658671
85.36145789,27.7366666
85.36340225,27.73589202
85.37518228,27.72839347
85.37843621,27.73011814
85.37568165,27.72918608
85.37948144,27.73038698
85.30018031,27.72380931
85.29886029,27.72561663
85.32286676,27.67022707
85.32025116,27.66968497
85.32453501,27.6701218
85.3248799,27.67126935
85.322144,27.67120572
85.32277562,27.67171045
85.32279841,27.66933637
85.32192502,27.67311894
85.32320406,27.6713842
85.32427706,27.67136482
85.32261927,27.67126574
85.3242838,27.66942632
85.32483431,27.6718683
85.32393484,27.67002263
85.32012771,27.67014581
85.32322655,27.67238526
85.32396702,27.67279938
85.32496031,27.66937917
85.32311416,27.67077904
85.32251039,27.67298423
85.32482147,27.66971521
85.32151537,27.67120787
85.32223086,27.67153557
85.32043394,27.67291654
85.32042299,27.67373332
85.32513345,27.67035558
85.32440061,27.66996244
85.32046781,27.66994731
85.3220076,27.66971415
85.33377345,27.67162815
85.33366008,27.66938351
85.339361,27.66763898
85.3384559,27.6669555
85.3351649,27.67104535
85.33628095,27.66636103
85.33737391,27.66715862
85.3409045,27.66797714
85.33120313,27.67187099
85.31426015,27.67766719
85.30893719,27.67406792
85.30916904,27.6825137
85.31255704,27.68259
85.31751647,27.67570307
85.31540588,27.67851114
85.30923094,27.67937662
85.30930051,27.67863191
85.31489717,27.67549418
85.3110274,27.68159642
85.31898313,27.68042184
85.30900197,27.67637557
85.31705751,27.67618311
85.3183712,27.67668598
85.31096529,27.67498776
85.36750397,27.66494765
85.36670333,27.66427528
85.36652729,27.67182209
85.36949395,27.67221154
85.37218591,27.66555364
85.37127663,27.67191016
85.37204573,27.67245613
85.37392719,27.67325374
85.36433116,27.66818531
85.37412827,27.67304565
85.37258482,27.67207485
